lineId,directionId,pointId,(avg(speed) * 3.6),count,local_time
54,1780,1729,14.791773120734435,1,2025-06-28 20:15:00
64,3134,1729,17.45872040495766,2,2025-06-28 20:15:00
95,4318,1729,14.97903116705391,4,2025-06-28 20:15:00
34,9978,1733,17.696332589463417,4,2025-06-28 20:15:00
34,4952,1762,13.35476228597324,1,2025-06-28 20:15:00
34,4952,1764,22.273545685898828,4,2025-06-28 20:15:00
34,4952,1769,10.18506694114287,5,2025-06-28 20:15:00
80,4952,1769,14.002975981687648,3,2025-06-28 20:15:00
38,1000,1776,15.259936253772024,3,2025-06-28 20:15:00
71,2596,1776,16.64975968564736,2,2025-06-28 20:15:00
80,4952,1776,5.113065733802177,3,2025-06-28 20:15:00
95,1781,1776,11.082084724165965,4,2025-06-28 20:15:00
34,4952,1777,22.15808166155337,2,2025-06-28 20:15:00
36,1830,1803,6.870315273608877,3,2025-06-28 20:15:00
36,1830,1804,18.53770400593818,4,2025-06-28 20:15:00
80,9946,1824,6.767778999425763,2,2025-06-28 20:15:00
36,2719,1870,18.838757926797708,3,2025-06-28 20:15:00
36,2719,1871,12.666289718874209,2,2025-06-28 20:15:00
60,1962,1880,9.80205499495525,3,2025-06-28 20:15:00
60,1962,1881,33.93088936744911,6,2025-06-28 20:15:00
60,1425,1883,20.32050548325039,2,2025-06-28 20:15:00
38,4076,1906,18.37430870012777,3,2025-06-28 20:15:00
95,4318,1906,10.69767777185222,2,2025-06-28 20:15:00
38,4076,1909,24.413485371432987,4,2025-06-28 20:15:00
54,1780,1909,11.720685989651363,1,2025-06-28 20:15:00
95,4318,1909,16.49401933231769,3,2025-06-28 20:15:00
38,4076,1910,13.445602806278155,1,2025-06-28 20:15:00
60,1962,1910,7.988127268637805,7,2025-06-28 20:15:00
38,1000,1980,35.560081106077746,1,2025-06-28 20:15:00
60,1425,1980,32.94776206531216,1,2025-06-28 20:15:00
38,1000,1981,26.472940793796386,3,2025-06-28 20:15:00
71,2596,1981,19.77168485198274,7,2025-06-28 20:15:00
95,1781,1981,15.835607787345442,7,2025-06-28 20:15:00
34,4952,1983,11.031324431070153,2,2025-06-28 20:15:00
38,1000,1983,16.419461992242958,4,2025-06-28 20:15:00
54,1780,1983,9.423710004982022,1,2025-06-28 20:15:00
71,2596,1983,19.238257646944795,4,2025-06-28 20:15:00
95,1781,1983,21.401688656717987,3,2025-06-28 20:15:00
54,1780,2967,20.95516586028577,1,2025-06-28 20:15:00
59,3125,3120,14.584871496685745,4,2025-06-28 20:15:00
59,3125,3121,13.828335386038338,11,2025-06-28 20:15:00
59,3130,3155,19.243340816732356,3,2025-06-28 20:15:00
59,3130,3156,19.66707616142784,3,2025-06-28 20:15:00
59,3125,3372,10.524512906908189,5,2025-06-28 20:15:00
71,3520,3514,24.886362809808933,4,2025-06-28 20:15:00
95,1781,3514,7.5425772414881935,3,2025-06-28 20:15:00
71,2596,3525,24.297400166103102,6,2025-06-28 20:15:00
71,2596,3558,22.413776870613237,7,2025-06-28 20:15:00
95,4318,3558,27.39892424171429,16,2025-06-28 20:15:00
71,2596,3559,17.468539299361055,1,2025-06-28 20:15:00
59,3125,3921,18.68602375717218,4,2025-06-28 20:15:00
60,1962,3921,15.190273162449504,4,2025-06-28 20:15:00
95,4318,4303,16.03152581828915,2,2025-06-28 20:15:00
71,3520,4304,17.17226331182106,4,2025-06-28 20:15:00
95,4318,4304,30.507098375416827,4,2025-06-28 20:15:00
71,3520,4305,19.692843866988053,5,2025-06-28 20:15:00
95,4318,4305,29.558380402817168,3,2025-06-28 20:15:00
95,4318,4306,19.380769356530035,5,2025-06-28 20:15:00
95,4318,4307,15.211806553576432,3,2025-06-28 20:15:00
95,1781,4362,24.178238171948948,5,2025-06-28 20:15:00
95,1781,4363,19.84976694969885,3,2025-06-28 20:15:00
95,1781,4364,25.741528361690374,5,2025-06-28 20:15:00
95,1781,4365,7.569033280980353,4,2025-06-28 20:15:00
95,1781,4366,23.991787171013886,6,2025-06-28 20:15:00
34,4952,4367,13.1331909493708,3,2025-06-28 20:15:00
38,1000,4367,16.38976428914082,5,2025-06-28 20:15:00
71,2596,4367,21.860691796238818,6,2025-06-28 20:15:00
80,4952,4367,22.716846018255577,2,2025-06-28 20:15:00
95,1781,4367,11.38363484591156,9,2025-06-28 20:15:00
71,3520,5407,26.350028279824148,6,2025-06-28 20:15:00
38,1000,6112,10.587873870100417,2,2025-06-28 20:15:00
60,1425,6112,11.22199757752714,2,2025-06-28 20:15:00
34,4952,6432,32.03454660738169,2,2025-06-28 20:15:00
38,1000,6432,4.547735982467975,2,2025-06-28 20:15:00
64,4952,6432,16.35164156010036,3,2025-06-28 20:15:00
71,2596,6432,11.271230438221062,9,2025-06-28 20:15:00
80,4952,6432,11.577251545586918,4,2025-06-28 20:15:00
95,1781,6432,6.420485308838917,3,2025-06-28 20:15:00
38,4076,6433,15.704770928961986,1,2025-06-28 20:15:00
54,1780,6433,6.046452762532385,1,2025-06-28 20:15:00
64,3134,6433,14.267964965606524,1,2025-06-28 20:15:00
80,9946,6433,10.145077824591201,2,2025-06-28 20:15:00
95,4318,6433,7.247986472331933,3,2025-06-28 20:15:00
34,9978,1233,9.84553834412387,8,2025-06-28 20:30:00
38,4076,1233,11.871944343490973,5,2025-06-28 20:30:00
54,1780,1233,12.994741134226805,7,2025-06-28 20:30:00
95,4318,1233,13.618502741463047,10,2025-06-28 20:30:00
34,4952,1278,17.30932347414179,6,2025-06-28 20:30:00
59,3130,1280,13.954767361751934,3,2025-06-28 20:30:00
64,3134,1654,15.417712169348937,3,2025-06-28 20:30:00
34,9978,1706,19.69617266089403,2,2025-06-28 20:30:00
34,9978,1712,16.31551509556562,2,2025-06-28 20:30:00
34,9978,1713,24.241388700152957,4,2025-06-28 20:30:00
34,9978,1714,13.138831225312963,4,2025-06-28 20:30:00
34,9978,1715,7.962304261994274,3,2025-06-28 20:30:00
34,9978,1728,15.86031030856246,2,2025-06-28 20:30:00
34,9978,1729,17.27337384937863,2,2025-06-28 20:30:00
38,4076,1729,19.582611804871974,2,2025-06-28 20:30:00
54,1780,1729,9.965747193018283,1,2025-06-28 20:30:00
64,3134,1729,15.096139770166571,3,2025-06-28 20:30:00
80,9946,1729,6.062260304839571,1,2025-06-28 20:30:00
95,4318,1729,16.921026716843095,2,2025-06-28 20:30:00
34,9978,1733,24.047649145125884,2,2025-06-28 20:30:00
34,4952,1762,14.07076390837016,2,2025-06-28 20:30:00
34,4952,1764,20.44272018180876,4,2025-06-28 20:30:00
34,4952,1769,25.462184649507687,1,2025-06-28 20:30:00
80,4952,1769,10.852431028018406,4,2025-06-28 20:30:00
34,4952,1776,12.82288996059109,3,2025-06-28 20:30:00
71,2596,1776,12.59766635119613,6,2025-06-28 20:30:00
95,1781,1776,17.83967749431026,1,2025-06-28 20:30:00
34,4952,1777,22.971531996436447,2,2025-06-28 20:30:00
36,1830,1804,19.77978747981981,4,2025-06-28 20:30:00
80,9946,1824,6.991556459039217,4,2025-06-28 20:30:00
36,2719,1870,31.36974382267064,1,2025-06-28 20:30:00
36,2719,1871,16.888124961853578,1,2025-06-28 20:30:00
60,1425,1883,20.77451668974125,2,2025-06-28 20:30:00
60,1425,1884,12.701062720921817,2,2025-06-28 20:30:00
38,4076,1906,22.215357083613846,3,2025-06-28 20:30:00
54,1780,1906,14.00867730316321,3,2025-06-28 20:30:00
95,4318,1906,15.7367843575774,7,2025-06-28 20:30:00
38,4076,1909,14.275725189759141,9,2025-06-28 20:30:00
54,1780,1909,23.87697455169321,2,2025-06-28 20:30:00
95,4318,1909,18.082467959875824,6,2025-06-28 20:30:00
38,4076,1910,10.205691944470084,3,2025-06-28 20:30:00
38,1000,1980,20.829231601323077,2,2025-06-28 20:30:00
54,1780,1980,12.739719173234649,4,2025-06-28 20:30:00
60,1425,1980,11.956628440856587,2,2025-06-28 20:30:00
38,1000,1981,23.526508681426126,3,2025-06-28 20:30:00
54,1780,1981,12.436049636965882,5,2025-06-28 20:30:00
71,2596,1981,17.866621105641013,6,2025-06-28 20:30:00
95,1781,1981,15.689893838594568,8,2025-06-28 20:30:00
38,1000,1983,10.96574024464056,2,2025-06-28 20:30:00
54,1780,1983,15.540449695215113,1,2025-06-28 20:30:00
71,2596,1983,21.458958568237836,3,2025-06-28 20:30:00
80,4952,1983,15.764248171346084,2,2025-06-28 20:30:00
95,1781,1983,18.720820750677063,2,2025-06-28 20:30:00
54,1780,2967,10.762746363654973,5,2025-06-28 20:30:00
59,3130,3155,21.38580281645271,6,2025-06-28 20:30:00
59,3130,3156,19.358755019426344,3,2025-06-28 20:30:00
59,3125,3372,15.662468191587426,3,2025-06-28 20:30:00
71,3520,3514,17.9714539530619,7,2025-06-28 20:30:00
95,1781,3514,7.482770071631241,5,2025-06-28 20:30:00
71,2596,3525,20.331844096483305,7,2025-06-28 20:30:00
71,2596,3558,18.015221551569574,7,2025-06-28 20:30:00
71,2596,3559,7.127117042809718,3,2025-06-28 20:30:00
80,4952,3912,23.02906751504978,4,2025-06-28 20:30:00
60,1962,3921,17.7349008620699,3,2025-06-28 20:30:00
80,4952,3921,12.112082545272633,3,2025-06-28 20:30:00
95,4318,4303,21.814038272441888,3,2025-06-28 20:30:00
71,3520,4304,22.582775888967447,5,2025-06-28 20:30:00
95,4318,4304,19.454292769645452,7,2025-06-28 20:30:00
71,3520,4305,16.025509251792762,9,2025-06-28 20:30:00
95,4318,4305,13.262254942629726,2,2025-06-28 20:30:00
95,4318,4306,27.1754964252233,1,2025-06-28 20:30:00
95,1781,4362,23.241110213272997,6,2025-06-28 20:30:00
95,1781,4363,14.197238786407212,5,2025-06-28 20:30:00
95,1781,4364,15.572423846415278,4,2025-06-28 20:30:00
95,1781,4365,10.133241528090341,2,2025-06-28 20:30:00
95,1781,4366,15.147322954090068,8,2025-06-28 20:30:00
34,4952,4367,16.554790576205402,5,2025-06-28 20:30:00
38,1000,4367,13.400538668537592,5,2025-06-28 20:30:00
71,2596,4367,16.33235018613666,8,2025-06-28 20:30:00
80,4952,4367,21.444625459591194,2,2025-06-28 20:30:00
95,1781,4367,16.642880356585678,4,2025-06-28 20:30:00
71,3520,5407,21.58668678401313,12,2025-06-28 20:30:00
38,1000,6112,9.981862143425168,3,2025-06-28 20:30:00
54,1780,6112,10.511538977872101,3,2025-06-28 20:30:00
60,1425,6112,14.180813010107899,2,2025-06-28 20:30:00
34,4952,6432,13.608863107549286,5,2025-06-28 20:30:00
38,1000,6432,9.714311792220158,2,2025-06-28 20:30:00
71,2596,6432,14.451219342500805,14,2025-06-28 20:30:00
95,1781,6432,6.827175214333028,6,2025-06-28 20:30:00
34,9978,6433,12.173447009539116,2,2025-06-28 20:30:00
38,4076,6433,3.565438450343193,2,2025-06-28 20:30:00
54,1780,6433,6.050281397401463,1,2025-06-28 20:30:00
64,3134,6433,8.562469983948858,2,2025-06-28 20:30:00
95,4318,6433,6.111223470112204,3,2025-06-28 20:30:00
64,4952,1162,17.87123427368307,3,2025-06-28 20:45:00
34,9978,1233,15.121421013079267,5,2025-06-28 20:45:00
38,4076,1233,36.75078696064024,2,2025-06-28 20:45:00
54,1780,1233,58.26223413168251,1,2025-06-28 20:45:00
80,9946,1233,12.339974465634754,5,2025-06-28 20:45:00
95,4318,1233,18.425315512425595,8,2025-06-28 20:45:00
34,4952,1278,33.74946489335267,1,2025-06-28 20:45:00
64,3134,1654,15.868201889507505,3,2025-06-28 20:45:00
34,9978,1706,22.43049372491965,1,2025-06-28 20:45:00
80,9946,1706,12.828740179109408,1,2025-06-28 20:45:00
34,9978,1712,16.03565398445031,3,2025-06-28 20:45:00
34,9978,1713,22.303730166663932,3,2025-06-28 20:45:00
34,9978,1714,20.717151014765694,2,2025-06-28 20:45:00
34,9978,1715,16.99898864992034,2,2025-06-28 20:45:00
34,9978,1728,10.345171218745856,2,2025-06-28 20:45:00
80,9946,1728,1.781566135199095,1,2025-06-28 20:45:00
34,9978,1729,21.315451511591167,1,2025-06-28 20:45:00
38,4076,1729,24.97858606632023,1,2025-06-28 20:45:00
64,3134,1729,18.442345190046527,4,2025-06-28 20:45:00
80,9946,1729,23.09173913755709,1,2025-06-28 20:45:00
95,4318,1729,24.895653130050448,1,2025-06-28 20:45:00
34,9978,1733,28.516042636998556,2,2025-06-28 20:45:00
71,3520,1734,12.121478361182543,2,2025-06-28 20:45:00
34,4952,1764,38.17337573650016,2,2025-06-28 20:45:00
34,4952,1769,14.361398814346675,3,2025-06-28 20:45:00
80,4952,1769,21.88740998387367,2,2025-06-28 20:45:00
34,4952,1776,24.62500889732105,1,2025-06-28 20:45:00
38,1000,1776,18.73538156983663,1,2025-06-28 20:45:00
64,4952,1776,12.60898074308098,3,2025-06-28 20:45:00
71,2596,1776,9.08784982282904,3,2025-06-28 20:45:00
95,1781,1776,18.244190846445704,3,2025-06-28 20:45:00
34,4952,1777,2.1421369343184122,1,2025-06-28 20:45:00
60,1962,1880,9.236695655022839,1,2025-06-28 20:45:00
60,1962,1881,12.69271042413121,6,2025-06-28 20:45:00
60,1425,1883,21.268658471428576,2,2025-06-28 20:45:00
38,4076,1906,18.536777272858565,2,2025-06-28 20:45:00
54,1780,1906,13.38488132047109,1,2025-06-28 20:45:00
95,4318,1906,30.153746937603007,1,2025-06-28 20:45:00
38,4076,1909,26.99692377592608,5,2025-06-28 20:45:00
54,1780,1909,13.299100240114562,2,2025-06-28 20:45:00
95,4318,1909,24.088972756716423,4,2025-06-28 20:45:00
38,4076,1910,8.044869976961433,7,2025-06-28 20:45:00
60,1962,1910,8.990423026427543,4,2025-06-28 20:45:00
54,1780,1980,23.51960365370308,3,2025-06-28 20:45:00
38,1000,1981,29.499566132998602,2,2025-06-28 20:45:00
54,1780,1981,30.329732174890374,4,2025-06-28 20:45:00
71,2596,1981,13.510004562351599,8,2025-06-28 20:45:00
95,1781,1981,21.300792542581792,3,2025-06-28 20:45:00
95,3630,1981,21.124565721543426,3,2025-06-28 20:45:00
34,4952,1983,6.608314796156917,1,2025-06-28 20:45:00
38,1000,1983,18.70097209928752,1,2025-06-28 20:45:00
54,1780,1983,20.955906719856248,3,2025-06-28 20:45:00
71,2596,1983,12.801615270217267,2,2025-06-28 20:45:00
80,4952,1983,6.770360411327111,1,2025-06-28 20:45:00
95,1781,1983,33.34065652368484,1,2025-06-28 20:45:00
95,3630,1983,18.97316595615659,2,2025-06-28 20:45:00
54,1780,2967,20.588130256720284,2,2025-06-28 20:45:00
59,3125,3120,23.40726026298973,3,2025-06-28 20:45:00
59,3125,3121,12.189614149733698,3,2025-06-28 20:45:00
59,3130,3156,19.548314072141096,3,2025-06-28 20:45:00
71,3520,3514,19.429214895300955,7,2025-06-28 20:45:00
95,3630,3514,2.6719447140991943,1,2025-06-28 20:45:00
95,1781,3514,7.411967103575428,3,2025-06-28 20:45:00
71,2596,3525,39.419457407915154,2,2025-06-28 20:45:00
71,2596,3558,19.706937379955,6,2025-06-28 20:45:00
95,4318,3558,27.508117877670227,17,2025-06-28 20:45:00
71,2596,3559,6.772716363946988,2,2025-06-28 20:45:00
80,4952,3912,19.035715012107833,4,2025-06-28 20:45:00
59,3125,3921,11.870119833825486,5,2025-06-28 20:45:00
80,4952,3921,26.999718119035926,3,2025-06-28 20:45:00
95,4318,4303,22.67196407806918,4,2025-06-28 20:45:00
71,3520,4304,18.751871622099962,5,2025-06-28 20:45:00
95,4318,4304,24.1700161200226,5,2025-06-28 20:45:00
71,3520,4305,11.297826729195437,3,2025-06-28 20:45:00
95,4318,4305,34.19586833415913,3,2025-06-28 20:45:00
95,4318,4306,26.997960670592214,2,2025-06-28 20:45:00
95,4318,4307,14.244226657085083,3,2025-06-28 20:45:00
95,3630,4362,37.508619427235836,2,2025-06-28 20:45:00
95,1781,4362,21.227908057480022,4,2025-06-28 20:45:00
95,3630,4363,37.10799477078578,1,2025-06-28 20:45:00
95,1781,4364,36.85535272185186,2,2025-06-28 20:45:00
95,3630,4364,26.87004144502171,2,2025-06-28 20:45:00
95,3630,4365,9.09080196024626,1,2025-06-28 20:45:00
95,1781,4366,22.857264112528274,3,2025-06-28 20:45:00
95,3630,4366,21.227284197448338,3,2025-06-28 20:45:00
34,4952,4367,15.495811168663122,2,2025-06-28 20:45:00
38,1000,4367,24.266420653463612,2,2025-06-28 20:45:00
80,4952,4367,7.980097493076646,4,2025-06-28 20:45:00
95,3630,4367,19.96071954282852,3,2025-06-28 20:45:00
95,1781,4367,19.467801010745557,4,2025-06-28 20:45:00
71,3520,5407,20.74376472360185,9,2025-06-28 20:45:00
38,1000,6112,13.774269844531824,2,2025-06-28 20:45:00
54,1780,6112,15.239357226583603,4,2025-06-28 20:45:00
60,1425,6112,9.637114550739186,1,2025-06-28 20:45:00
34,4952,6432,17.268387965754407,7,2025-06-28 20:45:00
38,1000,6432,18.91359974581356,1,2025-06-28 20:45:00
64,4952,6432,28.015031097088553,3,2025-06-28 20:45:00
71,2596,6432,20.661815509202604,10,2025-06-28 20:45:00
80,4952,6432,11.362113973978293,12,2025-06-28 20:45:00
95,1781,6432,6.940770548922408,1,2025-06-28 20:45:00
64,3134,6433,22.826185974666007,1,2025-06-28 20:45:00
95,4318,6433,4.143753722903735,1,2025-06-28 20:45:00
64,4952,1162,6.759497625389904,4,2025-06-28 21:00:00
34,9978,1233,15.664971008490157,5,2025-06-28 21:00:00
38,4076,1233,23.408526004005527,3,2025-06-28 21:00:00
54,1780,1233,14.764615339188278,4,2025-06-28 21:00:00
80,9946,1233,19.128194595388546,4,2025-06-28 21:00:00
95,4318,1233,15.137692204578137,10,2025-06-28 21:00:00
34,4952,1278,26.869594707948316,2,2025-06-28 21:00:00
59,3130,1280,13.334890316533683,2,2025-06-28 21:00:00
64,3130,1654,21.7345123319048,2,2025-06-28 21:00:00
34,9978,1706,22.47087413572961,1,2025-06-28 21:00:00
34,9978,1712,41.37163412753628,1,2025-06-28 21:00:00
34,9978,1713,16.991288659502864,3,2025-06-28 21:00:00
34,9978,1714,8.203928254863948,1,2025-06-28 21:00:00
34,9978,1715,20.225194358340797,2,2025-06-28 21:00:00
34,9978,1728,12.121578590403011,2,2025-06-28 21:00:00
34,9978,1729,17.313745886929283,2,2025-06-28 21:00:00
38,4076,1729,22.13642154927082,1,2025-06-28 21:00:00
54,1780,1729,5.778224777759042,1,2025-06-28 21:00:00
64,3130,1729,24.569890904343104,1,2025-06-28 21:00:00
34,9978,1733,34.225269313275476,2,2025-06-28 21:00:00
34,4952,1762,6.752223791598733,1,2025-06-28 21:00:00
34,4952,1764,20.941562877325588,3,2025-06-28 21:00:00
34,4952,1769,27.449555994519596,1,2025-06-28 21:00:00
80,4952,1769,11.75788961321096,1,2025-06-28 21:00:00
38,1000,1776,20.50749105459773,1,2025-06-28 21:00:00
64,4952,1776,11.799217800546757,1,2025-06-28 21:00:00
71,2596,1776,17.816193064757044,1,2025-06-28 21:00:00
95,1781,1776,12.665445438591146,2,2025-06-28 21:00:00
34,4952,1777,10.593412092558244,1,2025-06-28 21:00:00
36,1830,1803,15.883614792316399,2,2025-06-28 21:00:00
36,1830,1804,34.38149345139351,2,2025-06-28 21:00:00
80,9946,1824,6.418969083847685,1,2025-06-28 21:00:00
36,2719,1870,10.593412092558244,1,2025-06-28 21:00:00
36,2719,1871,22.472221157101313,2,2025-06-28 21:00:00
60,1962,1880,13.541474835148621,2,2025-06-28 21:00:00
60,1962,1881,17.169517962120466,3,2025-06-28 21:00:00
60,1425,1883,5.88934748905092,1,2025-06-28 21:00:00
60,1425,1884,29.420274967635223,1,2025-06-28 21:00:00
38,4076,1906,7.135601906355334,1,2025-06-28 21:00:00
54,1780,1906,4.334200344424751,2,2025-06-28 21:00:00
95,4318,1906,20.8885958753233,4,2025-06-28 21:00:00
38,4076,1909,42.00989696032899,2,2025-06-28 21:00:00
54,1780,1909,18.72423096289358,1,2025-06-28 21:00:00
95,4318,1909,34.64002505268012,2,2025-06-28 21:00:00
38,4076,1910,18.38267084279923,2,2025-06-28 21:00:00
60,1962,1910,13.128563094573153,3,2025-06-28 21:00:00
38,1000,1980,23.431458095927315,2,2025-06-28 21:00:00
54,1780,1980,18.554532820526894,2,2025-06-28 21:00:00
60,1425,1980,19.261602886386864,1,2025-06-28 21:00:00
38,1000,1981,35.20682850262726,2,2025-06-28 21:00:00
54,1780,1981,14.788008554466815,4,2025-06-28 21:00:00
71,2596,1981,17.474769562801004,3,2025-06-28 21:00:00
95,1781,1981,24.309952243988224,5,2025-06-28 21:00:00
34,4952,1983,27.11528724415027,1,2025-06-28 21:00:00
38,1000,1983,21.41144227475163,1,2025-06-28 21:00:00
71,2596,1983,15.926749364458031,3,2025-06-28 21:00:00
80,4952,1983,30.868846508824163,1,2025-06-28 21:00:00
95,1781,1983,14.21712329446784,2,2025-06-28 21:00:00
54,1780,2967,21.028402414576274,2,2025-06-28 21:00:00
59,3125,3120,15.648966029641455,1,2025-06-28 21:00:00
59,3130,3155,22.75496808810311,2,2025-06-28 21:00:00
59,3130,3156,13.584844921218329,5,2025-06-28 21:00:00
95,1781,3514,24.597654073011068,1,2025-06-28 21:00:00
71,2596,3525,20.966185166070474,5,2025-06-28 21:00:00
71,2596,3558,17.35139572341497,6,2025-06-28 21:00:00
95,4318,3558,34.29687554285762,8,2025-06-28 21:00:00
71,2596,3559,21.860993603882058,1,2025-06-28 21:00:00
80,4952,3912,20.25702598536495,4,2025-06-28 21:00:00
59,3125,3921,23.769874104265423,3,2025-06-28 21:00:00
60,1962,3921,11.186431426774334,3,2025-06-28 21:00:00
80,4952,3921,20.33296125116331,3,2025-06-28 21:00:00
95,4318,4303,23.6361676609646,2,2025-06-28 21:00:00
71,3520,4304,25.568749779859967,4,2025-06-28 21:00:00
95,4318,4304,31.632122756330766,1,2025-06-28 21:00:00
